EventNum,Polarization,time ,He4Press,He4Temp,Area
1706752731,2.09E+00,256.7666667,23.5,2.000334,-2.40E-01
1706752744,2.09E+00,256.9833333,23.435,1.999393,-2.39E-01
1706752757,2.09E+00,257.2,23.37,1.998451,-2.39E-01
1706752770,2.08E+00,257.4166667,23.309,1.997565,-2.39E-01
1706752784,2.07E+00,257.65,23.273,1.997041,-2.37E-01
1706752797,2.07E+00,257.8666667,23.289,1.997274,-2.37E-01
1706752810,2.09E+00,258.0833333,23.338,1.997986,-2.40E-01
1706752823,2.09E+00,258.3,23.407,1.998988,-2.40E-01
1706752836,2.06E+00,258.5166667,23.47,1.9999,-2.36E-01
1706752849,2.05E+00,258.7333333,23.531,2.000782,-2.35E-01
1706752862,2.06E+00,258.95,23.592,2.001663,-2.36E-01
1706752875,2.06E+00,259.1666667,23.649,2.002484,-2.36E-01
1706752888,2.04E+00,259.3833333,23.676,2.002873,-2.34E-01
1706752901,2.04E+00,259.6,23.66,2.002642,-2.33E-01
1706752915,2.06E+00,259.8333333,23.646,2.002441,-2.36E-01
1706752928,2.04E+00,260.05,23.583,2.001533,-2.34E-01
1706752941,2.03E+00,260.2666667,23.506,2.000421,-2.33E-01
1706752954,2.02E+00,260.4833333,23.442,1.999495,-2.32E-01
1706752967,2.00E+00,260.7,23.379,1.998582,-2.30E-01
1706752980,2.02E+00,260.9166667,23.316,1.997667,-2.31E-01
1706752993,2.01E+00,261.1333333,23.278,1.997114,-2.30E-01
1706753006,2.00E+00,261.35,23.289,1.997274,-2.29E-01
1706753019,2.00E+00,261.5666667,23.32,1.997725,-2.30E-01
1706753033,2.00E+00,261.8,23.374,1.998509,-2.29E-01
1706753046,1.99E+00,262.0166667,23.443,1.999509,-2.28E-01
1706753059,1.96E+00,262.2333333,23.505,2.000406,-2.25E-01
1706753072,1.97E+00,262.45,23.569,2.001331,-2.26E-01
1706753085,1.98E+00,262.6666667,23.627,2.002167,-2.27E-01
1706753098,1.96E+00,262.8833333,23.675,2.002858,-2.25E-01
1706753111,1.98E+00,263.1,23.678,2.002902,-2.27E-01
1706753124,1.95E+00,263.3166667,23.659,2.002628,-2.24E-01
1706753137,1.97E+00,263.5333333,23.599,2.001764,-2.26E-01
1706753151,1.95E+00,263.7666667,23.528,2.000739,-2.24E-01
1706753164,1.95E+00,263.9833333,23.463,1.999799,-2.24E-01
1706753177,1.94E+00,264.2,23.4,1.998886,-2.23E-01
1706753190,1.95E+00,264.4166667,23.333,1.997914,-2.24E-01
1706753203,1.95E+00,264.6333333,23.278,1.997114,-2.24E-01
1706753216,1.94E+00,264.85,23.267,1.996954,-2.22E-01
1706753229,1.95E+00,265.0666667,23.299,1.99742,-2.24E-01
1706753242,1.93E+00,265.2833333,23.353,1.998204,-2.21E-01
1706753255,1.92E+00,265.5,23.423,1.99922,-2.20E-01
1706753269,1.92E+00,265.7333333,23.485,2.000117,-2.20E-01
1706753282,1.93E+00,265.95,23.547,2.001013,-2.21E-01
1706753295,1.91E+00,266.1666667,23.606,2.001865,-2.19E-01
1706753308,1.91E+00,266.3833333,23.659,2.002628,-2.19E-01
1706753321,1.91E+00,266.6,23.669,2.002772,-2.19E-01
1706753334,1.90E+00,266.8166667,23.649,2.002484,-2.18E-01
1706753347,1.92E+00,267.0333333,23.627,2.002167,-2.20E-01
1706753360,1.90E+00,267.25,23.552,2.001085,-2.17E-01
1706753373,1.90E+00,267.4666667,23.486,2.000132,-2.18E-01
1706753387,1.87E+00,267.7,23.423,1.99922,-2.14E-01
1706753400,1.88E+00,267.9166667,23.361,1.99832,-2.16E-01
1706753413,1.87E+00,268.1333333,23.303,1.997478,-2.15E-01
1706753426,1.88E+00,268.35,23.284,1.997202,-2.15E-01
1706753439,1.89E+00,268.5666667,23.303,1.997478,-2.16E-01
1706753452,1.85E+00,268.7833333,23.342,1.998045,-2.12E-01
1706753465,1.85E+00,269,23.413,1.999075,-2.12E-01
1706753478,1.87E+00,269.2166667,23.477,2.000001,-2.14E-01
1706753491,1.85E+00,269.4333333,23.539,2.000898,-2.12E-01
1706753504,1.84E+00,269.65,23.601,2.001792,-2.11E-01
1706753518,1.85E+00,269.8833333,23.654,2.002556,-2.12E-01
1706753531,1.84E+00,270.1,23.67,2.002786,-2.11E-01
1706753544,1.85E+00,270.3166667,23.653,2.002542,-2.12E-01
1706753557,1.85E+00,270.5333333,23.636,2.002297,-2.12E-01
1706753570,1.83E+00,270.75,23.563,2.001244,-2.10E-01
1706753583,1.82E+00,270.9666667,23.491,2.000204,-2.09E-01
1706753596,1.81E+00,271.1833333,23.429,1.999307,-2.07E-01
1706753609,1.82E+00,271.4,23.368,1.998422,-2.08E-01
1706753622,1.81E+00,271.6166667,23.307,1.997536,-2.08E-01
1706753636,1.83E+00,271.85,23.263,1.996896,-2.09E-01
1706753649,1.78E+00,272.0666667,23.268,1.996969,-2.04E-01
1706753662,1.83E+00,272.2833333,23.321,1.997739,-2.09E-01
1706753675,1.81E+00,272.5,23.394,1.998799,-2.07E-01
1706753688,1.79E+00,272.7166667,23.458,1.999726,-2.05E-01
1706753701,1.79E+00,272.9333333,23.52,2.000623,-2.05E-01
1706753714,1.80E+00,273.15,23.588,2.001605,-2.07E-01
1706753727,1.80E+00,273.3666667,23.648,2.00247,-2.06E-01
1706753740,1.78E+00,273.5833333,23.688,2.003045,-2.04E-01
1706753754,1.78E+00,273.8166667,23.682,2.002959,-2.04E-01
1706753767,1.79E+00,274.0333333,23.662,2.002671,-2.06E-01
1706753780,1.78E+00,274.25,23.579,2.001475,-2.04E-01
1706753793,1.76E+00,274.4666667,23.483,2.000088,-2.02E-01
1706753806,1.77E+00,274.6833333,23.398,1.998857,-2.03E-01
1706753819,1.77E+00,274.9,23.313,1.997623,-2.03E-01
1706753832,1.77E+00,275.1166667,23.26,1.996852,-2.03E-01
1706753845,1.77E+00,275.3333333,23.268,1.996969,-2.03E-01
1706753858,1.76E+00,275.55,23.31,1.99758,-2.02E-01
1706753872,1.77E+00,275.7833333,23.374,1.998509,-2.02E-01
1706753885,1.76E+00,276,23.438,1.999437,-2.02E-01
1706753898,1.76E+00,276.2166667,23.499,2.00032,-2.02E-01
1706753911,1.72E+00,276.4333333,23.56,2.001201,-1.97E-01
1706753924,1.74E+00,276.65,23.62,2.002066,-1.99E-01
1706753937,1.71E+00,276.8666667,23.674,2.002844,-1.96E-01
1706753950,1.73E+00,277.0833333,23.692,2.003103,-1.98E-01
1706753963,1.70E+00,277.3,23.673,2.00283,-1.95E-01
1706753976,1.71E+00,277.5166667,23.628,2.002182,-1.96E-01
1706753990,1.74E+00,277.75,23.528,2.000739,-2.00E-01
1706754003,1.72E+00,277.9666667,23.438,1.999437,-1.97E-01
1706754016,1.71E+00,278.1833333,23.352,1.99819,-1.96E-01
1706754029,1.71E+00,278.4,23.278,1.997114,-1.96E-01
1706754042,1.71E+00,278.6166667,23.262,1.996881,-1.96E-01
1706754055,1.69E+00,278.8333333,23.281,1.997158,-1.94E-01
1706754068,1.70E+00,279.05,23.327,1.997827,-1.94E-01
1706754081,1.68E+00,279.2666667,23.398,1.998857,-1.93E-01
1706754094,1.69E+00,279.4833333,23.465,1.999828,-1.93E-01
1706754107,1.69E+00,279.7,23.527,2.000724,-1.94E-01
1706754121,1.69E+00,279.9333333,23.588,2.001605,-1.93E-01
1706754134,1.66E+00,280.15,23.646,2.002441,-1.91E-01
1706754147,1.67E+00,280.3666667,23.684,2.002988,-1.92E-01
1706754160,1.66E+00,280.5833333,23.677,2.002887,-1.91E-01
1706754173,1.66E+00,280.8,23.657,2.002599,-1.91E-01
1706754186,1.67E+00,281.0166667,23.584,2.001547,-1.92E-01
1706754199,1.65E+00,281.2333333,23.52,2.000623,-1.89E-01
1706754212,1.67E+00,281.45,23.459,1.999741,-1.92E-01
1706754225,1.64E+00,281.6666667,23.392,1.99877,-1.88E-01
1706754239,1.65E+00,281.9,23.333,1.997914,-1.90E-01
1706754252,1.67E+00,282.1166667,23.277,1.9971,-1.91E-01
1706754265,1.66E+00,282.3333333,23.259,1.996838,-1.90E-01
1706754278,1.65E+00,282.55,23.289,1.997274,-1.89E-01
1706754291,1.66E+00,282.7666667,23.359,1.998291,-1.90E-01
1706754304,1.65E+00,282.9833333,23.428,1.999292,-1.89E-01
1706754317,1.62E+00,283.2,23.491,2.000204,-1.86E-01
1706754330,1.64E+00,283.4166667,23.554,2.001114,-1.89E-01
1706754343,1.64E+00,283.6333333,23.621,2.002081,-1.88E-01
1706754357,1.62E+00,283.8666667,23.675,2.002858,-1.86E-01
1706754370,1.63E+00,284.0833333,23.693,2.003117,-1.87E-01
1706754383,1.65E+00,284.3,23.676,2.002873,-1.89E-01
1706754396,1.63E+00,284.5166667,23.635,2.002282,-1.87E-01
1706754409,1.64E+00,284.7333333,23.536,2.000854,-1.88E-01
1706754422,1.63E+00,284.95,23.447,1.999567,-1.87E-01
1706754435,1.63E+00,285.1666667,23.363,1.998349,-1.86E-01
1706754448,1.62E+00,285.3833333,23.28,1.997143,-1.86E-01
1706754461,1.62E+00,285.6,23.238,1.996532,-1.85E-01
1706754475,1.60E+00,285.8333333,23.28,1.997143,-1.84E-01
1706754488,1.60E+00,286.05,23.336,1.997957,-1.84E-01
1706754501,1.58E+00,286.2666667,23.405,1.998959,-1.81E-01
1706754514,1.60E+00,286.4833333,23.467,1.999857,-1.84E-01
1706754527,1.58E+00,286.7,23.529,2.000753,-1.81E-01
1706754540,1.59E+00,286.9166667,23.59,2.001634,-1.83E-01
1706754553,1.58E+00,287.1333333,23.649,2.002484,-1.81E-01
1706754566,1.58E+00,287.35,23.683,2.002973,-1.81E-01
1706754579,1.57E+00,287.5666667,23.672,2.002815,-1.80E-01
1706754592,1.55E+00,287.7833333,23.651,2.002513,-1.77E-01
1706754606,1.56E+00,288.0166667,23.574,2.001403,-1.78E-01
1706754619,1.57E+00,288.2333333,23.513,2.000522,-1.81E-01
1706754632,1.57E+00,288.45,23.453,1.999654,-1.81E-01
1706754645,1.56E+00,288.6666667,23.393,1.998785,-1.79E-01
1706754658,1.56E+00,288.8833333,23.334,1.997928,-1.79E-01
1706754671,1.56E+00,289.1,23.282,1.997172,-1.78E-01
1706754684,1.54E+00,289.3166667,23.271,1.997012,-1.77E-01
1706754697,1.55E+00,289.5333333,23.305,1.997507,-1.78E-01
1706754710,1.54E+00,289.75,23.378,1.998567,-1.76E-01
1706754724,1.54E+00,289.9833333,23.446,1.999553,-1.76E-01
1706754737,1.54E+00,290.2,23.515,2.000551,-1.77E-01
1706754750,1.53E+00,290.4166667,23.577,2.001446,-1.75E-01
1706754763,1.53E+00,290.6333333,23.638,2.002326,-1.75E-01
1706754776,1.52E+00,290.85,23.675,2.002858,-1.75E-01
1706754789,1.54E+00,291.0666667,23.667,2.002743,-1.76E-01
1706754802,1.54E+00,291.2833333,23.648,2.00247,-1.76E-01
1706754815,1.53E+00,291.5,23.577,2.001446,-1.76E-01
1706754828,1.53E+00,291.7166667,23.513,2.000522,-1.76E-01
1706754842,1.52E+00,291.95,23.452,1.99964,-1.75E-01
1706754855,1.52E+00,292.1666667,23.393,1.998785,-1.74E-01
1706754868,1.52E+00,292.3833333,23.332,1.997899,-1.74E-01
1706754881,1.51E+00,292.6,23.293,1.997332,-1.73E-01
1706754894,1.54E+00,292.8166667,23.29,1.997289,-1.76E-01
1706754907,1.48E+00,293.0333333,23.319,1.99771,-1.70E-01
1706754920,1.48E+00,293.25,23.374,1.998509,-1.70E-01
1706754933,1.49E+00,293.4666667,23.447,1.999567,-1.71E-01
1706754946,1.50E+00,293.6833333,23.512,2.000508,-1.72E-01
1706754959,1.48E+00,293.9,23.575,2.001417,-1.70E-01
1706754973,1.49E+00,294.1333333,23.634,2.002268,-1.71E-01
1706754986,1.50E+00,294.35,23.678,2.002902,-1.72E-01
1706754999,1.48E+00,294.5666667,23.676,2.002873,-1.69E-01
1706755012,1.48E+00,294.7833333,23.66,2.002642,-1.70E-01
1706755025,1.49E+00,295,23.584,2.001547,-1.71E-01
1706755038,1.48E+00,295.2166667,23.49,2.00019,-1.69E-01
1706755051,1.47E+00,295.4333333,23.399,1.998872,-1.69E-01
1706755064,1.48E+00,295.65,23.317,1.997681,-1.70E-01
1706755077,1.46E+00,295.8666667,23.269,1.996983,-1.67E-01
1706755091,1.49E+00,296.1,23.276,1.997085,-1.71E-01
1706755104,1.49E+00,296.3166667,23.303,1.997478,-1.70E-01
1706755117,1.46E+00,296.5333333,23.371,1.998466,-1.67E-01
1706755130,1.47E+00,296.75,23.438,1.999437,-1.69E-01
1706755143,1.45E+00,296.9666667,23.501,2.000349,-1.67E-01
1706755156,1.45E+00,297.1833333,23.563,2.001244,-1.66E-01
1706755169,1.43E+00,297.4,23.623,2.00211,-1.65E-01
1706755182,1.44E+00,297.6166667,23.671,2.002801,-1.65E-01
1706755195,1.45E+00,297.8333333,23.668,2.002758,-1.66E-01
1706755209,1.44E+00,298.0666667,23.655,2.00257,-1.65E-01
1706755222,1.44E+00,298.2833333,23.617,2.002023,-1.65E-01
1706755235,1.43E+00,298.5,23.519,2.000609,-1.64E-01
1706755248,1.42E+00,298.7166667,23.435,1.999393,-1.63E-01
1706755261,1.43E+00,298.9333333,23.354,1.998219,-1.63E-01
1706755274,1.42E+00,299.15,23.282,1.997172,-1.62E-01
1706755287,1.42E+00,299.3666667,23.264,1.996911,-1.63E-01
1706755300,1.41E+00,299.5833333,23.297,1.997391,-1.62E-01
1706755313,1.41E+00,299.8,23.35,1.998161,-1.62E-01
1706755327,1.42E+00,300.0333333,23.421,1.999191,-1.62E-01
1706755340,1.38E+00,300.25,23.484,2.000103,-1.59E-01
1706755353,1.40E+00,300.4666667,23.546,2.000999,-1.61E-01
1706755366,1.42E+00,300.6833333,23.607,2.001879,-1.63E-01
1706755379,1.38E+00,300.9,23.664,2.0027,-1.58E-01
1706755392,1.40E+00,301.1166667,23.684,2.002988,-1.60E-01
1706755405,1.40E+00,301.3333333,23.67,2.002786,-1.61E-01
1706755418,1.40E+00,301.55,23.633,2.002254,-1.61E-01
1706755431,1.41E+00,301.7666667,23.531,2.000782,-1.62E-01
1706755445,1.37E+00,302,23.447,1.999567,-1.57E-01
1706755458,1.37E+00,302.2166667,23.365,1.998378,-1.57E-01
1706755471,1.38E+00,302.4333333,23.285,1.997216,-1.58E-01
1706755484,1.38E+00,302.65,23.248,1.996678,-1.58E-01
1706755497,1.37E+00,302.8666667,23.278,1.997114,-1.57E-01
1706755510,1.38E+00,303.0833333,23.335,1.997943,-1.59E-01
1706755523,1.37E+00,303.3,23.406,1.998973,-1.57E-01
1706755536,1.35E+00,303.5166667,23.47,1.9999,-1.55E-01
1706755549,1.37E+00,303.7333333,23.532,2.000797,-1.57E-01
1706755562,1.36E+00,303.95,23.599,2.001764,-1.56E-01
1706755576,1.38E+00,304.1833333,23.657,2.002599,-1.58E-01
1706755589,1.37E+00,304.4,23.693,2.003117,-1.57E-01
1706755602,1.36E+00,304.6166667,23.685,2.003002,-1.56E-01
1706755615,1.37E+00,304.8333333,23.636,2.002297,-1.57E-01
1706755628,1.36E+00,305.05,23.565,2.001273,-1.56E-01
1706755641,1.35E+00,305.2666667,23.489,2.000175,-1.54E-01
1706755654,1.34E+00,305.4833333,23.405,1.998959,-1.53E-01
1706755667,1.33E+00,305.7,23.326,1.997812,-1.53E-01
1706755680,1.35E+00,305.9166667,23.258,1.996823,-1.55E-01
1706755694,1.33E+00,306.15,23.258,1.996823,-1.53E-01
1706755707,1.34E+00,306.3666667,23.297,1.997391,-1.54E-01
1706755720,1.34E+00,306.5833333,23.356,1.998248,-1.53E-01
1706755733,1.33E+00,306.8,23.425,1.999249,-1.53E-01
1706755746,1.33E+00,307.0166667,23.489,2.000175,-1.52E-01
1706755759,1.32E+00,307.2333333,23.552,2.001085,-1.52E-01
1706755772,1.35E+00,307.45,23.614,2.00198,-1.55E-01
1706755785,1.32E+00,307.6666667,23.668,2.002758,-1.52E-01
1706755798,1.33E+00,307.8833333,23.68,2.00293,-1.52E-01
1706755812,1.33E+00,308.1166667,23.667,2.002743,-1.53E-01
1706755825,1.32E+00,308.3333333,23.648,2.00247,-1.51E-01
1706755838,1.31E+00,308.55,23.562,2.00123,-1.50E-01
1706755851,1.32E+00,308.7666667,23.474,1.999958,-1.51E-01
1706755864,1.30E+00,308.9833333,23.387,1.998698,-1.49E-01
1706755877,1.30E+00,309.2,23.307,1.997536,-1.49E-01
1706755890,1.29E+00,309.4166667,23.249,1.996692,-1.48E-01
1706755903,1.30E+00,309.6333333,23.251,1.996721,-1.49E-01
1706755916,1.31E+00,309.85,23.294,1.997347,-1.50E-01
1706755930,1.29E+00,310.0833333,23.37,1.998451,-1.47E-01
1706755943,1.31E+00,310.3,23.436,1.999408,-1.50E-01
1706755956,1.31E+00,310.5166667,23.5,2.000334,-1.50E-01
1706755969,1.30E+00,310.7333333,23.566,2.001288,-1.49E-01
1706755982,1.30E+00,310.95,23.634,2.002268,-1.49E-01
1706755995,1.29E+00,311.1666667,23.685,2.003002,-1.48E-01
1706756008,1.28E+00,311.3833333,23.692,2.003103,-1.47E-01
1706756021,1.29E+00,311.6,23.681,2.002945,-1.48E-01
1706756034,1.29E+00,311.8166667,23.621,2.002081,-1.48E-01
1706756048,1.28E+00,312.05,23.528,2.000739,-1.47E-01
1706756061,1.28E+00,312.2666667,23.445,1.999538,-1.47E-01
1706756074,1.26E+00,312.4833333,23.366,1.998393,-1.45E-01
1706756087,1.28E+00,312.7,23.289,1.997274,-1.46E-01
1706756100,1.26E+00,312.9166667,23.262,1.996881,-1.44E-01
1706756113,1.28E+00,313.1333333,23.287,1.997245,-1.46E-01
1706756126,1.25E+00,313.35,23.336,1.997957,-1.44E-01
1706756139,1.26E+00,313.5666667,23.407,1.998988,-1.44E-01
1706756152,1.28E+00,313.7833333,23.474,1.999958,-1.47E-01
1706756165,1.28E+00,314,23.537,2.000869,-1.46E-01
1706756179,1.26E+00,314.2333333,23.6,2.001778,-1.45E-01
1706756192,1.25E+00,314.45,23.653,2.002542,-1.44E-01
1706756205,1.27E+00,314.6666667,23.686,2.003017,-1.45E-01
1706756218,1.26E+00,314.8833333,23.678,2.002902,-1.44E-01
1706756231,1.24E+00,315.1,23.618,2.002038,-1.43E-01
1706756244,1.25E+00,315.3166667,23.555,2.001129,-1.43E-01
1706756257,1.24E+00,315.5333333,23.475,1.999973,-1.42E-01
1706756270,1.24E+00,315.75,23.392,1.99877,-1.42E-01
1706756283,1.24E+00,315.9666667,23.314,1.997638,-1.42E-01
1706756297,1.23E+00,316.2,23.261,1.996867,-1.41E-01
1706756310,1.23E+00,316.4166667,23.265,1.996925,-1.41E-01
1706756323,1.23E+00,316.6333333,23.307,1.997536,-1.42E-01
1706756336,1.23E+00,316.85,23.368,1.998422,-1.41E-01
1706756349,1.23E+00,317.0666667,23.44,1.999466,-1.41E-01
1706756362,1.24E+00,317.2833333,23.51,2.000479,-1.42E-01
1706756375,1.23E+00,317.5,23.573,2.001389,-1.41E-01
1706756388,1.23E+00,317.7166667,23.635,2.002282,-1.41E-01
1706756401,1.21E+00,317.9333333,23.683,2.002973,-1.39E-01
1706756415,1.23E+00,318.1666667,23.689,2.00306,-1.41E-01
1706756428,1.21E+00,318.3833333,23.66,2.002642,-1.39E-01
1706756441,1.20E+00,318.6,23.59,2.001634,-1.38E-01
1706756454,1.23E+00,318.8166667,23.525,2.000695,-1.41E-01
1706756467,1.20E+00,319.0333333,23.439,1.999451,-1.38E-01
1706756480,1.21E+00,319.25,23.36,1.998306,-1.39E-01
1706756493,1.19E+00,319.4666667,23.284,1.997202,-1.37E-01
1706756506,1.21E+00,319.6833333,23.266,1.99694,-1.39E-01
1706756519,1.20E+00,319.9,23.288,1.99726,-1.38E-01
1706756533,1.21E+00,320.1333333,23.334,1.997928,-1.38E-01
1706756546,1.20E+00,320.35,23.408,1.999002,-1.37E-01
1706756559,1.19E+00,320.5666667,23.474,1.999958,-1.36E-01
1706756572,1.20E+00,320.7833333,23.538,2.000883,-1.38E-01
1706756585,1.18E+00,321,23.601,2.001792,-1.36E-01
1706756598,1.20E+00,321.2166667,23.659,2.002628,-1.37E-01
1706756611,1.19E+00,321.4333333,23.688,2.003045,-1.36E-01
1706756624,1.19E+00,321.65,23.677,2.002887,-1.37E-01
1706756637,1.19E+00,321.8666667,23.647,2.002455,-1.37E-01
1706756651,1.19E+00,322.1,23.552,2.001085,-1.37E-01
1706756664,1.17E+00,322.3166667,23.468,1.999871,-1.34E-01
1706756677,1.18E+00,322.5333333,23.39,1.998741,-1.36E-01
1706756690,1.18E+00,322.75,23.311,1.997594,-1.36E-01
1706756703,1.17E+00,322.9666667,23.262,1.996881,-1.34E-01
1706756716,1.19E+00,323.1833333,23.27,1.996998,-1.36E-01
1706756729,1.17E+00,323.4,23.312,1.997609,-1.35E-01
1706756742,1.18E+00,323.6166667,23.383,1.99864,-1.35E-01
1706756755,1.16E+00,323.8333333,23.451,1.999625,-1.33E-01
1706756768,1.17E+00,324.05,23.516,2.000565,-1.34E-01
1706756782,1.16E+00,324.2833333,23.578,2.001461,-1.33E-01
1706756795,1.18E+00,324.5,23.638,2.002326,-1.36E-01
1706756808,1.16E+00,324.7166667,23.668,2.002758,-1.33E-01
1706756821,1.16E+00,324.9333333,23.673,2.00283,-1.33E-01
1706756834,1.13E+00,325.15,23.662,2.002671,-1.30E-01
1706756847,1.14E+00,325.3666667,23.592,2.001663,-1.31E-01
1706756860,1.16E+00,325.5833333,23.501,2.000349,-1.33E-01
1706756873,1.14E+00,325.8,23.415,1.999104,-1.31E-01
1706756886,1.15E+00,326.0166667,23.337,1.997972,-1.32E-01
1706756900,1.14E+00,326.25,23.267,1.996954,-1.30E-01
1706756913,1.16E+00,326.4666667,23.256,1.996794,-1.33E-01
1706756926,1.14E+00,326.6833333,23.287,1.997245,-1.31E-01
1706756939,1.14E+00,326.9,23.358,1.998277,-1.31E-01
1706756952,1.15E+00,327.1166667,23.428,1.999292,-1.32E-01
1706756965,1.14E+00,327.3333333,23.493,2.000233,-1.31E-01
1706756978,1.14E+00,327.55,23.557,2.001158,-1.31E-01
1706756991,1.14E+00,327.7666667,23.623,2.00211,-1.30E-01
1706757004,1.15E+00,327.9833333,23.67,2.002786,-1.32E-01
1706757018,1.12E+00,328.2166667,23.672,2.002815,-1.29E-01
1706757031,1.14E+00,328.4333333,23.662,2.002671,-1.30E-01
1706757044,1.13E+00,328.65,23.629,2.002196,-1.30E-01
1706757057,1.12E+00,328.8666667,23.537,2.000869,-1.28E-01
1706757070,1.12E+00,329.0833333,23.454,1.999669,-1.29E-01
1706757083,1.12E+00,329.3,23.375,1.998524,-1.29E-01
1706757096,1.13E+00,329.5166667,23.297,1.997391,-1.30E-01
1706757109,1.11E+00,329.7333333,23.252,1.996736,-1.28E-01
1706757122,1.11E+00,329.95,23.266,1.99694,-1.27E-01
1706757136,1.14E+00,330.1833333,23.321,1.997739,-1.30E-01
1706757149,1.12E+00,330.4,23.397,1.998843,-1.28E-01
1706757162,1.10E+00,330.6166667,23.463,1.999799,-1.26E-01
1706757175,1.11E+00,330.8333333,23.527,2.000724,-1.27E-01
1706757188,1.11E+00,331.05,23.591,2.001648,-1.27E-01
1706757201,1.10E+00,331.2666667,23.65,2.002498,-1.26E-01
1706757214,1.11E+00,331.4833333,23.677,2.002887,-1.27E-01
1706757227,1.11E+00,331.7,23.68,2.00293,-1.27E-01
1706757240,1.09E+00,331.9166667,23.646,2.002441,-1.25E-01
1706757253,1.12E+00,332.1333333,23.574,2.001403,-1.28E-01
1706757267,1.11E+00,332.3666667,23.504,2.000392,-1.27E-01
1706757280,1.09E+00,332.5833333,23.421,1.999191,-1.25E-01
1706757293,1.09E+00,332.8,23.345,1.998088,-1.26E-01
1706757306,1.09E+00,333.0166667,23.278,1.997114,-1.25E-01
1706757319,1.08E+00,333.2333333,23.268,1.996969,-1.24E-01
1706757332,1.10E+00,333.45,23.301,1.997449,-1.26E-01
1706757345,1.08E+00,333.6666667,23.346,1.998103,-1.24E-01
1706757358,1.09E+00,333.8833333,23.414,1.999089,-1.25E-01
1706757371,1.10E+00,334.1,23.482,2.000074,-1.26E-01
1706757385,1.09E+00,334.3333333,23.552,2.001085,-1.25E-01
1706757398,1.06E+00,334.55,23.614,2.00198,-1.22E-01
1706757411,1.09E+00,334.7666667,23.671,2.002801,-1.25E-01
1706757424,1.07E+00,334.9833333,23.691,2.003089,-1.23E-01
1706757437,1.09E+00,335.2,23.676,2.002873,-1.25E-01
1706757450,1.07E+00,335.4166667,23.611,2.001937,-1.23E-01
1706757463,1.06E+00,335.6333333,23.551,2.001071,-1.21E-01
1706757476,1.08E+00,335.85,23.468,1.999871,-1.24E-01
1706757489,1.08E+00,336.0666667,23.387,1.998698,-1.23E-01
1706757503,1.06E+00,336.3,23.305,1.997507,-1.22E-01
1706757516,1.05E+00,336.5166667,23.241,1.996576,-1.21E-01
1706757529,1.07E+00,336.7333333,23.264,1.996911,-1.23E-01
1706757542,1.06E+00,336.95,23.313,1.997623,-1.22E-01
1706757555,1.07E+00,337.1666667,23.372,1.99848,-1.22E-01
1706757568,1.05E+00,337.3833333,23.443,1.999509,-1.21E-01
1706757581,1.06E+00,337.6,23.509,2.000464,-1.21E-01
1706757594,1.05E+00,337.8166667,23.574,2.001403,-1.21E-01
1706757607,1.06E+00,338.0333333,23.638,2.002326,-1.22E-01
1706757621,1.06E+00,338.2666667,23.692,2.003103,-1.22E-01
1706757634,1.04E+00,338.4833333,23.702,2.003247,-1.20E-01
1706757647,1.05E+00,338.7,23.677,2.002887,-1.21E-01
1706757660,1.04E+00,338.9166667,23.59,2.001634,-1.19E-01
1706757673,1.06E+00,339.1333333,23.504,2.000392,-1.22E-01
1706757686,1.04E+00,339.35,23.425,1.999249,-1.20E-01
1706757699,1.03E+00,339.5666667,23.347,1.998117,-1.19E-01
1706757712,1.05E+00,339.7833333,23.275,1.997071,-1.20E-01
1706757725,1.04E+00,340,23.252,1.996736,-1.19E-01
1706757738,1.04E+00,340.2166667,23.277,1.9971,-1.19E-01
1706757752,1.05E+00,340.45,23.34,1.998015,-1.20E-01
1706757765,1.03E+00,340.6666667,23.419,1.999162,-1.19E-01
1706757778,1.05E+00,340.8833333,23.485,2.000117,-1.20E-01
1706757791,1.04E+00,341.1,23.55,2.001057,-1.19E-01
1706757804,1.04E+00,341.3166667,23.614,2.00198,-1.19E-01
1706757817,1.04E+00,341.5333333,23.666,2.002729,-1.19E-01
1706757830,1.03E+00,341.75,23.676,2.002873,-1.18E-01
1706757843,1.02E+00,341.9666667,23.666,2.002729,-1.17E-01
1706757856,1.03E+00,342.1833333,23.645,2.002426,-1.18E-01
1706757870,1.04E+00,342.4166667,23.558,2.001172,-1.19E-01
1706757883,1.04E+00,342.6333333,23.474,1.999958,-1.19E-01
1706757896,1.03E+00,342.85,23.39,1.998741,-1.18E-01
1706757909,1.02E+00,343.0666667,23.311,1.997594,-1.17E-01
1706757922,1.02E+00,343.2833333,23.262,1.996881,-1.17E-01
1706757935,1.03E+00,343.5,23.27,1.996998,-1.18E-01
1706757948,1.02E+00,343.7166667,23.314,1.997638,-1.17E-01
1706757961,1.03E+00,343.9333333,23.377,1.998553,-1.18E-01
1706757974,1.01E+00,344.15,23.446,1.999553,-1.16E-01
1706757988,1.01E+00,344.3833333,23.512,2.000508,-1.16E-01
1706758001,1.02E+00,344.6,23.576,2.001432,-1.17E-01
1706758014,1.01E+00,344.8166667,23.642,2.002383,-1.15E-01
1706758027,1.01E+00,345.0333333,23.674,2.002844,-1.15E-01
1706758040,1.02E+00,345.25,23.665,2.002714,-1.17E-01
1706758053,9.84E-01,345.4666667,23.659,2.002628,-1.13E-01
